domain,size,members,mean_acc,mean_rho,n_eff,evidence,plurality_acc,n_items,strict_acc,n_items_strict
law,5,deepseek_v4+gemini_pro+glm_46+kimi_k2+qwen_3,0.5990424554715673,0.4223949285136935,1.8590265140206863,4.831054995136517,0.6851333333333334,250,0.7841584158415842,101
law,5,deepseek_v4+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.6462761466358943,0.5001751129928101,1.6662776175193914,4.665468900832797,0.673,250,0.7317880794701986,151
law,5,deepseek_v4+glm_46+gpt5_mini+kimi_k2+qwen_3,0.5869084651370653,0.4443647613404054,1.8002065623073864,4.58769005086169,0.6440000000000001,250,0.8012048192771084,83
law,5,gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.609822944665451,0.429824193904933,1.8387106713869037,4.861169691532859,0.6668000000000001,250,0.7606741573033708,89
law,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini,0.6258652067524894,0.46234175669172956,1.8117535062167462,4.913010718605748,0.6763333333333332,250,0.7825203252032519,82
law,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+kimi_k2,0.6148074884031768,0.4478394370424812,1.8523108217651028,4.9360203359316985,0.6959999999999998,250,0.7816666666666666,100
law,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+qwen_3,0.6204085593536454,0.4293642073750538,1.9066861221818578,5.126139533355108,0.7074666666666666,250,0.7816666666666666,100
law,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+kimi_k2,0.6541688977067827,0.5023122040576847,1.7086418163700847,4.843383817452703,0.6833333333333333,250,0.7400000000000001,150
law,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+qwen_3,0.6597699686572512,0.5004856522936929,1.7130971863173514,4.898590898963106,0.6994666666666666,250,0.7477777777777778,150
law,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+kimi_k2+qwen_3,0.6487122503079387,0.4770800227333836,1.7723163580511199,4.981286772787741,0.714,250,0.7411167512690355,197
law,6,bytedance_seed+claude_sonnet+deepseek_v4+glm_46+gpt5_mini+kimi_k2,0.6046958297910917,0.4559140202450521,1.8295080802689279,4.7975092117579345,0.6456666666666666,250,0.7891566265060241,83
law,6,bytedance_seed+claude_sonnet+deepseek_v4+glm_46+gpt5_mini+qwen_3,0.6102969007415603,0.43624009017854015,1.8860804569282312,4.990163331512334,0.6804666666666667,250,0.8072289156626506,83
law,6,bytedance_seed+claude_sonnet+deepseek_v4+glm_46+kimi_k2+qwen_3,0.5992391823922478,0.42424454342286183,1.9223235711763726,4.9971197501367035,0.6938,250,0.7673267326732673,101
law,6,bytedance_seed+claude_sonnet+deepseek_v4+gpt5_mini+kimi_k2+qwen_3,0.6386005916958536,0.48475232276003355,1.75245845850242,4.848211450399191,0.696,250,0.7401315789473685,152
law,6,bytedance_seed+claude_sonnet+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.6237912293980797,0.4602464242977446,1.817503216736617,4.91252234024205,0.6779999999999999,250,0.7659176029962546,89
law,6,bytedance_seed+claude_sonnet+gemini_pro+glm_46+gpt5_mini+qwen_3,0.6293923003485483,0.4452486131752329,1.8597482822859024,5.071227151358383,0.7036666666666667,250,0.7940074906367041,89
law,6,bytedance_seed+claude_sonnet+gemini_pro+glm_46+kimi_k2+qwen_3,0.6183345819992359,0.42904446376669936,1.9076552916695841,5.111962823167435,0.708,250,0.7543859649122807,114
law,6,bytedance_seed+claude_sonnet+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.6576959913028417,0.4944570319804058,1.7279686787502473,4.925174047888637,0.708,250,0.7544378698224852,169
law,6,bytedance_seed+claude_sonnet+glm_46+gpt5_mini+kimi_k2+qwen_3,0.6082229233871509,0.4316540445778445,1.8997741094209253,5.009843098375402,0.6838,250,0.7777777777777778,90
law,6,bytedance_seed+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.6182641358020208,0.48818428655885276,1.7437189767880255,4.67214056274756,0.6543333333333332,250,0.7947154471544714,82
law,6,bytedance_seed+deepseek_v4+gemini_pro+glm_46+gpt5_mini+qwen_3,0.6238652067524894,0.46640313116522486,1.8007118272415163,4.867704623773453,0.6834666666666667,250,0.7825203252032519,82
law,6,bytedance_seed+deepseek_v4+gemini_pro+glm_46+kimi_k2+qwen_3,0.6128074884031768,0.44353393416378745,1.864703532004553,4.953311567858556,0.6935999999999999,250,0.785,100
law,6,bytedance_seed+deepseek_v4+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.6521688977067827,0.5091909481827375,1.6920689739130674,4.7814673350775765,0.6888,250,0.73,150
law,6,bytedance_seed+deepseek_v4+glm_46+gpt5_mini+kimi_k2+qwen_3,0.6026958297910917,0.45398689057070085,1.8348991658729146,4.796307260233155,0.6646666666666666,250,0.7891566265060241,83
law,6,bytedance_seed+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.62179122939808,0.450051202759385,1.8460084296531598,4.973853035403628,0.693,250,0.7752808988764045,89
law,6,claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.6119920269584832,0.4652006293376067,1.80396702449746,4.785776488645064,0.651,250,0.7947154471544714,82
law,6,claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+qwen_3,0.6175930979089518,0.43827944369852134,1.8800542800604374,5.032095323754222,0.6836666666666666,250,0.8008130081300812,82
law,6,claude_sonnet+deepseek_v4+gemini_pro+glm_46+kimi_k2+qwen_3,0.6065353795596393,0.426327061949079,1.9159319034781883,5.038894169961867,0.7012666666666667,250,0.7755775577557756,101
law,6,claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.6458967888632452,0.48836550820057295,1.7432599189010343,4.8781221684127765,0.6946666666666668,250,0.7538631346578367,151
law,6,claude_sonnet+deepseek_v4+glm_46+gpt5_mini+kimi_k2+qwen_3,0.5964237209475544,0.44049038627538867,1.8735644214401082,4.848429531680278,0.6611333333333334,250,0.8052208835341365,83
law,6,claude_sonnet+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.6155191205545424,0.4392703237105429,1.8771401635458234,5.007828011263146,0.6824666666666667,250,0.7790262172284643,89
law,6,deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.6099920269584834,0.4545678013350336,1.8332707437679059,4.84809049730904,0.6669333333333334,250,0.7987804878048781,82
law,7,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.6219406878303035,0.4688626797473075,1.835740038205439,4.947352840106283,0.6772380952380953,250,0.7944250871080138,82
law,7,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+qwen_3,0.626741605787848,0.4540518420825709,1.8795422566301876,5.103874434657367,0.6953714285714285,250,0.7883275261324041,82
law,7,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+kimi_k2+qwen_3,0.6172635614884373,0.43963338149333514,1.924239772382114,5.147676351127555,0.7113333333333333,250,0.7933333333333334,100
law,7,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.6510019123200994,0.49380624145835883,1.7664110856244541,4.982464018621551,0.7086666666666668,250,0.75,150
law,7,bytedance_seed+claude_sonnet+deepseek_v4+glm_46+gpt5_mini+kimi_k2+qwen_3,0.6085964255352215,0.446754614004346,1.9019011948696445,5.0184340030406505,0.6891333333333334,250,0.8052208835341365,83
law,7,bytedance_seed+claude_sonnet+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.6249639109126398,0.4499960148954079,1.8919041180039813,5.123080017236433,0.6973333333333332,250,0.7790262172284643,89
law,7,bytedance_seed+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.6202264021160178,0.4665597421051032,1.8424163150895396,4.951924738787316,0.6828,250,0.7987804878048781,82
law,7,claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.6148503088215571,0.45035730778667793,1.890796330402365,5.038918045896257,0.6864666666666667,250,0.8048780487804879,82
law,8,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.6231981018515156,0.45875272794663846,1.8996648797171958,5.129796998523704,0.6986666666666668,250,0.7926829268292683,82
